Paloma Canales Suárez ; 5727045b0a5c133480a53b38 ; diputados PVEM
Daniela De los Santos Torres ; 572704ba0a5c133480a53b70 ; diputados PVEM
Ricardo Del Rivero Martínez ; 572704bb0a5c133480a53b72 ; diputados PAN
César Alejandro Domínguez Domínguez ; 572704bd0a5c133480a53b76 ; diputados PRI
Waldo Fernández González ; 572704cc0a5c133480a53b85 ; diputados PRD
Julieta Fernández Márquez ; 572704cc0a5c133480a53b86 ; diputados PRI
David Gerson García Calderón ; 572704d90a5c133480a53b9a ; diputados PRD
Héctor Javier García Chávez ; 572704da0a5c133480a53b9c ; diputados PRD
María García Pérez ; 572704dd0a5c133480a53ba1 ; diputados PAN
Rubén Alejandro Garrido Muñoz ; 572704df0a5c133480a53ba4 ; diputados PAN
Gonzalo Guízar Valladares ; 572704f40a5c133480a53bbf ; diputados PES
Carlos Hernández Mirón ; 572705090a5c133480a53bcf ; diputados PRD
Javier Octavio Herrera Borunda ; 5727050b0a5c133480a53bd2 ; diputados PVEM
Erik Juárez Blanquet ; 572705140a5c133480a53be2 ; diputados PRD
Teresa de Jesús Lizárraga Figueroa ; 572705190a5c133480a53beb ; diputados PAN
Liliana Ivette Madrigal Méndez ; 572705280a5c133480a53bf9 ; diputados PRI
Ariadna Montiel Reyes ; 572705470a5c133480a53c19 ; diputados MORENA
María Eugenia Ocampo Bedolla ; 572705560a5c133480a53c2d ; diputados PANAL
Jisela Paes Martínez ; 572705600a5c133480a53c3f ; diputados PAN
Candelario Pérez Alvarado ; 572705620a5c133480a53c45 ; diputados PRD
Laura Nereida Plascencia Pacheco ; 572705660a5c133480a53c4c ; diputados PRI
Isaura Ivanova Pool Pech ; 572705670a5c133480a53c4f ; diputados PRD
José Bernardo Quezada Salas ; 5727056b0a5c133480a53c50 ; diputados PANAL
Ricardo Quintanilla Leal ; 5727056c0a5c133480a53c52 ; diputados PES
Karen Orney Ramírez Peralta ; 572705710a5c133480a53c5b ; diputados PRD
Jorge Ramos Hernández ; 572705720a5c133480a53c5d ; diputados PAN
César Augusto Rendón García ; 572705730a5c133480a53c61 ; diputados PAN
Felipe Reyes Álvarez ; 572705740a5c133480a53c63 ; diputados PRD
Silvia Rivera Carbajal ; 5727057d0a5c133480a53c66 ; diputados PRI
Mónica Rodríguez Della Vecchia ; 572705800a5c133480a53c6d ; diputados PAN
Salomón Fernando Rosales Reyes ; 5727063ad1d9ecd3815bdfb7 ; diputados PRI
Juan Fernando Rubio Quiroz ; 5727063bd1d9ecd3815bdfb8 ; diputados PRD
Pedro Alberto Salazar Muciño ; 57270640d1d9ecd3815bdfc0 ; diputados PRI
Claudia Sánchez Juárez ; 57270644d1d9ecd3815bdfc8 ; diputados PAN
José Refugio Sandoval Rodríguez ; 5727064dd1d9ecd3815bdfce ; diputados PVEM
José Santiago López ; 5727064ed1d9ecd3815bdfd0 ; diputados PRD
Araceli Saucedo Reyes ; 57270651d1d9ecd3815bdfd6 ; diputados PRD
Ricardo Taja Ramírez ; 57270682d1d9ecd3815bdfe6 ; diputados PRI
Santiago Torreblanca Engell ; 5727068cd1d9ecd3815bdff1 ; diputados PAN
María Concepción Valdés Ramírez ; 57270691d1d9ecd3815bdffa ; diputados PRD
Rafael Valenzuela Armas ; 57270692d1d9ecd3815bdffd ; diputados PAN
Diego Valente Valera Fuentes ; 57270693d1d9ecd3815bdffe ; diputados PVEM
Enrique Zamora Morlet ; 572706a5d1d9ecd3815be014 ; diputados PVEM
Araceli Damián González ; 5727048e0a5c133480a53b6b ; diputados MORENA
Evelyng Soraya Flores Carranza ; 572704cf0a5c133480a53b8a ; diputados PVEM
 ; 57270068babf68437d513798 ; senadores null
 ; 57270068babf68437d513799 ; senadores null
Andrea García García ; 5727013ecd4f08e77d42d9b7 ; senadores pan
Cיsar Octavio Pedroza Gaitבn ; 5727014ecd4f08e77d42d9d9 ; senadores pan
Miguel Alva y Alva ; 572704280a5c133480a53af9 ; diputados MORENA
Katia Berenice Burguete Zъсiga ; 572704510a5c133480a53b2f ; diputados PAN
Alfredo Basurto Román ; 572704450a5c133480a53b1d ; diputados MORENA
María Antonia Cárdenas Mariscal ; 5727045d0a5c133480a53b3c ; diputados MORENA
Lorena Corona Valdés ; 572704810a5c133480a53b5b ; diputados PVEM
Gerardo Gabriel Cuanalo Santos ; 5727048c0a5c133480a53b67 ; diputados PAN
Sharon María Teresa Cuenca Ayala ; 5727048d0a5c133480a53b69 ; diputados PVEM
Charbel Jorge Estefan Chidiac ; 572704c40a5c133480a53b81 ; diputados PRI
Cynthia Gissel García Soberanes ; 572704de0a5c133480a53ba2 ; diputados PES
Andrйs Fernбndez del Valle Laisequilla ; 572704cd0a5c133480a53b87 ; diputados PVEM
Exaltación González Ceceña ; 572704e70a5c133480a53bae ; diputados PAN
Noemí Zoila Guzmán Lagunes ; 572704f70a5c133480a53bc5 ; diputados PRI
Guadalupe Hernández Correa ; 572705070a5c133480a53bcc ; diputados MORENA
José Everardo López Córdova ; 5727051a0a5c133480a53bee ; diputados PAN
Irma Rebeca López López ; 572705230a5c133480a53bf0 ; diputados MORENA
Gustavo Enrique Madero Muсoz ; 572705280a5c133480a53bf8 ; diputados PAN
Norberto Antonio Martínez Soto ; 572705320a5c133480a53c07 ; diputados PRD
Sandra Méndez Hernández ; 572705370a5c133480a53c10 ; diputados PRI
Antonino Morales Toledo ; 572705480a5c133480a53c1b ; diputados PRD
Luz Argelia Paniagua Figueroa ; 572705610a5c133480a53c41 ; diputados PAN
María del Carmen Pinete Vargas ; 572705650a5c133480a53c4a ; diputados PRI
Ricardo Ramםrez Nieto ; 5727056f0a5c133480a53c58 ; diputados PRI
Ana Laura Rodela Soto ; 5727057f0a5c133480a53c6a ; diputados PRI
Enrique Rojas Orozco ; 572705830a5c133480a53c72 ; diputados PRI
María Luisa Sánchez Meza ; 5727064ad1d9ecd3815bdfc9 ; diputados PAN
Karina Sánchez Ruiz ; 5727064cd1d9ecd3815bdfcb ; diputados PANAL
Christian Joaquín Sánchez Sánchez ; 5727064cd1d9ecd3815bdfcc ; diputados PRI
Maricela Serrano Hernández ; 57270654d1d9ecd3815bdfda ; diputados PRI
Claudia Villanueva Huerta ; 572706a0d1d9ecd3815be010 ; diputados PVEM
Salvador Zamora Zamora ; 572706a6d1d9ecd3815be015 ; diputados MC
Félix Arturo González Canto ; 57270144cd4f08e77d42d9c3 ; senadores pri
Adolfo Mota Hernández ; 572705480a5c133480a53c1c ; diputados PRI
Ana Guadalupe Perea Santos ; 572705620a5c133480a53c44 ; diputados PES
Esthela de Jesъs Ponce Beltrбn ; 572705670a5c133480a53c4e ; diputados PRI
Gianni Raúl Ramírez Ocampo ; 572705700a5c133480a53c5a ; diputados PRI
Alma Lucía Arzaluz Alonso ; 572704380a5c133480a53b10 ; diputados PVEM
Virgilio Daniel Mйndez Bazбn ; 572705370a5c133480a53c0f ; diputados PRI
María del Rocío Rebollo Mendoza ; 572705730a5c133480a53c60 ; diputados PRI
Andrйs Aguirre Romero ; 572704240a5c133480a53af0 ; diputados PRI
Pablo Basбсez Garcнa ; 572704450a5c133480a53b1c ; diputados PRI
Eukid Castaсуn Herrera ; 572704600a5c133480a53b42 ; diputados PAN
Ramón Bañales Arambula ; 572704400a5c133480a53b13 ; diputados PRI
Francisco Martínez Neri ; 572705310a5c133480a53c04 ; diputados PRD
Rosa Alicia Álvarez Piñones ; 572704300a5c133480a53b00 ; diputados PVEM
Leticia Amparano Gámez ; 572704320a5c133480a53b03 ; diputados PAN
Luis Fernando Antero Valle ; 572704340a5c133480a53b07 ; diputados PAN
Alicia Barrientos Pantoja ; 572704440a5c133480a53b1a ; diputados MORENA
Ricardo Ángel Barrientos Ríos ; 572704440a5c133480a53b1b ; diputados PRD
Sylvana Beltrones Sánchez ; 572704480a5c133480a53b22 ; diputados PRI
Ana Marнa Boone Godoy ; 5727044e0a5c133480a53b2a ; diputados PRI
Carmen Victoria Campa Almaral ; 5727045a0a5c133480a53b36 ; diputados PANAL
Eloisa Chavarrías Barajas ; 5727047a0a5c133480a53b4e ; diputados PAN
Marko Antonio Cortés Mendoza ; 572704890a5c133480a53b61 ; diputados PAN
Olga María Esquivel Hernández ; 572704c20a5c133480a53b7f ; diputados PRI
Héctor David Flores Ávalos ; 5727017cda509c1c7e1d7e14 ; senadores pan
Armando  Neyra Chávez ; 57270185da509c1c7e1d7e40 ; senadores pri
Yahleel Abdala Carmona ; 572703da1db7c4f87fa195c9 ; diputados PRI
Oswaldo Guillermo Cházaro Montalvo ; 5727047b0a5c133480a53b51 ; diputados PRI
Óscar Ferrer Abalos ; 572704ce0a5c133480a53b89 ; diputados PRD
ֱngel Garcםa Yבסez ; 572704de0a5c133480a53ba3 ; diputados PANAL
Wenceslao Martнnez Santos ; 572705320a5c133480a53c06 ; diputados PAN
Marםa Victoria Mercado Sבnchez ; 572705390a5c133480a53c13 ; diputados MC
Daniel Ignacio Olivas Gutiérrez ; 572705580a5c133480a53c32 ; diputados PAN
Daniel Ordусez Hernбndez ; 5727055a0a5c133480a53c35 ; diputados PRD
Karla Karina Osuna Carranco ; 5727055e0a5c133480a53c3c ; diputados PAN
Carlos Sarabia Camacho ; 57270650d1d9ecd3815bdfd3 ; diputados PRI
Beatriz Vйlez Nъсez ; 5727069dd1d9ecd3815be009 ; diputados PRI
Victoriano Wences Real ; 572706a1d1d9ecd3815be011 ; diputados PRD
J. Jesъs Zъсiga Mendoza ; 572706a8d1d9ecd3815be018 ; diputados PRI
Lorena del Carmen Alfaro García ; 572704270a5c133480a53af6 ; diputados PAN
Iveth Bernal Casique ; 5727044b0a5c133480a53b25 ; diputados PRI
José Hugo Cabrera Ruiz ; 572704520a5c133480a53b31 ; diputados PRI
César Octavio Camacho Quiroz ; 572704530a5c133480a53b33 ; diputados PRI
Herminio Corral Estrada ; 572704870a5c133480a53b5d ; diputados PAN
Sasil Dora Luz De León Villard ; 572704900a5c133480a53b6f ; diputados PVEM
Lluvia Flores Sonduk ; 572704d10a5c133480a53b8d ; diputados PRD
Araceli Guerrero Esquivel ; 572704f00a5c133480a53bb9 ; diputados PRI
Leonardo Rafael Guirao Aguilar ; 572704f30a5c133480a53bbe ; diputados PVEM
Carlos Lomelí Bolaños ; 5727051a0a5c133480a53bed ; diputados MC
Nelly del Carmen Mαrquez Zapata ; 5727052c0a5c133480a53bff ; diputados PAN
Norma Rocío Nahle García ; 5727054d0a5c133480a53c25 ; diputados MORENA
Tomás Octaviano Félix ; 572705570a5c133480a53c30 ; diputados PRD
Ulises Ramםrez Nתסez ; 5727056f0a5c133480a53c59 ; diputados PAN
Nadia Haydee Vega Olivas ; 5727069bd1d9ecd3815be007 ; diputados PAN
Sofía González Torres ; 572704ea0a5c133480a53bb3 ; diputados PVEM
Elías Octavio Íñiguez Mejía ; 5727050f0a5c133480a53bda ; diputados PAN
Carlos Iriarte Mercado ; 572705100a5c133480a53bdb ; diputados PRI
Fidel Kuri Grajales ; 572705150a5c133480a53be5 ; diputados PRI
Lía Limón García ; 572705180a5c133480a53bea ; diputados PVEM
Luis Gilberto Marrón Agustín ; 5727052c0a5c133480a53c00 ; diputados PAN
Edgardo Melhem Salinas ; 572705360a5c133480a53c0e ; diputados PRI
José Luis Orozco Sánchez Aldana ; 5727055b0a5c133480a53c37 ; diputados PRI
José Lorenzo Rivera Sosa ; 5727057e0a5c133480a53c68 ; diputados PRI
Víctor Manuel Sánchez Orozco ; 5727064bd1d9ecd3815bdfca ; diputados MC
Armando Soto Espino ; 57270680d1d9ecd3815bdfe1 ; diputados PRD
Jorge Tello López ; 57270686d1d9ecd3815bdfec ; diputados MORENA
Jorge Triana Tena ; 5727068fd1d9ecd3815bdff7 ; diputados PAN
Lillian Zepahua García ; 572706a7d1d9ecd3815be017 ; diputados PRI
Antonio Tarek Abdala Saad ; 572704200a5c133480a53ae9 ; diputados PRI
Arturo Álvarez Angli ; 572704290a5c133480a53afb ; diputados PVEM
Jesús Emiliano Álvarez López ; 5727042a0a5c133480a53afc ; diputados MORENA
Jorge Álvarez Maynez ; 572704300a5c133480a53afe ; diputados MC
Guadalupe Acosta Naranjo ; 572704220a5c133480a53aec ; diputados PRD
Claudia Edith Anaya Mota ; 572704320a5c133480a53b04 ; diputados PRI
Alfredo Anaya Orozco ; 572704330a5c133480a53b05 ; diputados PRI
Natalia Karina Barón Ortiz ; 572704410a5c133480a53b15 ; diputados PRD
Virgilio Dante Caballero Pedraza ; 572704510a5c133480a53b30 ; diputados MORENA
Alberto Martínez Urincho ; 572705330a5c133480a53c08 ; diputados PRD
Rodrigo Abdala Dartigues ; 572703ff15a69016809cb37b ; diputados MORENA
Soralla Bañuelos De la Torre ; 572704400a5c133480a53b14 ; diputados PANAL
Héctor Barrera Marmolejo ; 572704430a5c133480a53b18 ; diputados PAN
Mariana Benítez Tiburcio ; 572704490a5c133480a53b23 ; diputados PRI
José Erandi Bermúdez Méndez ; 572704490a5c133480a53b24 ; diputados PAN
Kathia María Bolio Pinelo ; 5727044d0a5c133480a53b29 ; diputados PAN
Fidel Calderón Torreblanca ; 572704530a5c133480a53b32 ; diputados PRD
Enrique Cambranis Torres ; 572704540a5c133480a53b35 ; diputados PAN
Roberto Alejandro Cañedo Jiménez ; 5727045c0a5c133480a53b3b ; diputados MORENA
José Clemente Castañeda Hoeflich ; 572704600a5c133480a53b41 ; diputados MC
María Elida Castelán Mondragón ; 572704610a5c133480a53b43 ; diputados PRD
Rogerio Castro Vázquez ; 572704620a5c133480a53b45 ; diputados MORENA
Juan Manuel Cavazos Balderas ; 572704630a5c133480a53b47 ; diputados PRI
Xitlalic Ceja García ; 572704770a5c133480a53b49 ; diputados PRI
Juan Manuel Celis Aguirre ; 572704780a5c133480a53b4a ; diputados PVEM
René Cervera García ; 572704780a5c133480a53b4b ; diputados MC
Felipe Cervera Hernández ; 572704790a5c133480a53b4c ; diputados PRI
Samuel Alexis Chacón Morales ; 572704790a5c133480a53b4d ; diputados PRI
Maricela Contreras Julián ; 5727047d0a5c133480a53b54 ; diputados PRD
Leonel Gerardo Cordero Lerma ; 5727047e0a5c133480a53b55 ; diputados PAN
Claudia Sofía Corichi García ; 572704800a5c133480a53b59 ; diputados MC
José Hernán Cortés Berúmen ; 572704880a5c133480a53b5f ; diputados PAN
José Alberto Couttolenc Buentello ; 5727048a0a5c133480a53b62 ; diputados PVEM
Martha Lorena Covarrubias Anaya ; 5727048a0a5c133480a53b63 ; diputados PRI
Blanca Margarita Cuata Domínguez ; 5727048d0a5c133480a53b68 ; diputados MORENA
Gretel Culin Jaime ; 5727048e0a5c133480a53b6a ; diputados PAN
Verónica Delgadillo García ; 572704bc0a5c133480a53b73 ; diputados MC
Joaquín Jesús Díaz Mena ; 572704bc0a5c133480a53b74 ; diputados PAN
Pablo Elizondo García ; 572704c00a5c133480a53b7a ; diputados PRI
Francisco Escobedo Villegas ; 572704c10a5c133480a53b7d ; diputados PRI
Gloria Himelda Félix Niebla ; 572704cb0a5c133480a53b84 ; diputados PRI
Hugo Eric Flores Cervantes ; 572704d00a5c133480a53b8b ; diputados PES
Mirza Flores Gómez ; 572704d00a5c133480a53b8c ; diputados MC
César Flores Sosa ; 572704d10a5c133480a53b8e ; diputados PAN
Modesta Fuentes Alonso ; 572704d20a5c133480a53b8f ; diputados MORENA
Hugo Daniel Gaeta Esparza ; 572704d20a5c133480a53b90 ; diputados PRI
Sara Paola Galico Félix Díaz ; 572704d30a5c133480a53b91 ; diputados PVEM
Marco Antonio Gama Basarte ; 572704d60a5c133480a53b94 ; diputados PAN
Alicia Guadalupe Gamboa Martínez ; 572704d70a5c133480a53b95 ; diputados PRI
Pablo Gamboa Miner ; 572704d70a5c133480a53b96 ; diputados PRI
María Cristina Teresa García Bravo ; 572704d90a5c133480a53b99 ; diputados PRD
Patricia García García ; 572704db0a5c133480a53b9e ; diputados PAN
José Máximo García López ; 572704dc0a5c133480a53b9f ; diputados PAN
Otniel García Navarro ; 572704dc0a5c133480a53ba0 ; diputados PRI
Refugio Trinidad Garzón Canchola ; 572704e00a5c133480a53ba6 ; diputados MC
Cristina Ismene Gaytán Hernández ; 572704e30a5c133480a53ba8 ; diputados PRD
Ernestina Godoy Ramos ; 572704e50a5c133480a53baa ; diputados MORENA
Delfina Gómez Álvarez ; 572704e50a5c133480a53bab ; diputados MORENA
Guadalupe González Suástegui ; 572704e90a5c133480a53bb2 ; diputados PAN
Moisés Guerra Mota ; 572704ec0a5c133480a53bb5 ; diputados MC
Delia Guerrero Coronado ; 572704f00a5c133480a53bb8 ; diputados PRI
Carlos Gutiérrez García ; 572704f50a5c133480a53bc1 ; diputados PANAL
Roberto Guzmán Jacobo ; 572704f60a5c133480a53bc4 ; diputados MORENA
Carlos Gerardo Hermosillo Arteaga ; 572704f90a5c133480a53bc9 ; diputados PRI
Norma Xóchitl Hernández Colín ; 572705070a5c133480a53bcb ; diputados MORENA
Ángel Antonio Hernández de la Piedra ; 572705080a5c133480a53bcd ; diputados MORENA
Rafael Hernández Soriano ; 5727050a0a5c133480a53bd1 ; diputados PRD
Karen Hurtado Arana ; 5727050c0a5c133480a53bd5 ; diputados PRD
Martha Cristina Jiménez Márquez ; 572705130a5c133480a53be0 ; diputados PAN
Mario Ariel Juárez Rodríguez ; 572705140a5c133480a53be3 ; diputados MORENA
Alejandro Juraidini Villaseñor ; 572705150a5c133480a53be4 ; diputados PRI
Alex Le Barón González ; 572705170a5c133480a53be8 ; diputados PRI
Leydi Fabiola Leyva García ; 572705180a5c133480a53be9 ; diputados PRI
Vidal Llerenas Morales ; 572705190a5c133480a53bec ; diputados MORENA
Jorge López Martín ; 572705230a5c133480a53bf1 ; diputados PAN
Jesús Antonio López Rodríguez ; 572705240a5c133480a53bf2 ; diputados PAN
Sergio López Sánchez ; 572705240a5c133480a53bf3 ; diputados PRD
Edith Yolanda López Velasco ; 572705250a5c133480a53bf4 ; diputados PRI
Armando Luna Canales ; 572705260a5c133480a53bf5 ; diputados PRI
Jonadab Martínez García ; 5727052d0a5c133480a53c01 ; diputados MC
Norma Edith Martínez Guzmán ; 572705300a5c133480a53c02 ; diputados PES
Luis de León Martínez Sánchez ; 572705310a5c133480a53c05 ; diputados PAN
Rocío Matesanz Santamaría ; 572705330a5c133480a53c09 ; diputados PAN
Benjamín Medrano Quezada ; 572705350a5c133480a53c0c ; diputados PRI
Lucía Virginia Meza Guzmán ; 5727053a0a5c133480a53c14 ; diputados PRD
Renato Josafat Molina Arias ; 572705450a5c133480a53c16 ; diputados MORENA
Tomás Roberto Montoya Díaz ; 572705470a5c133480a53c1a ; diputados PRI
Rosalinda Muñoz Sánchez ; 5727054b0a5c133480a53c21 ; diputados PRI
Francisco Xavier Nava Palacios ; 5727054e0a5c133480a53c27 ; diputados PRD
Matías Nazario Morales ; 572705540a5c133480a53c2a ; diputados PRI
María Candelaria Ochoa Ávalos ; 572705560a5c133480a53c2e ; diputados MC
María Elena Orantes López ; 5727055a0a5c133480a53c34 ; diputados MC
Omar Ortega Álvarez ; 5727055c0a5c133480a53c38 ; diputados PRD
Ivonne Aracely Ortega Pacheco ; 5727055c0a5c133480a53c39 ; diputados PRI
María Guadalupe Oyervides Valdez ; 5727055f0a5c133480a53c3d ; diputados PRI
Elvia Graciela Palomares Ramírez ; 572705600a5c133480a53c40 ; diputados PRI
Evelyn Parra Álvarez ; 572705610a5c133480a53c42 ; diputados PRD
Adán Pérez Utrera ; 572705630a5c133480a53c47 ; diputados MC
Juan Pablo Piña Kurczyn ; 572705640a5c133480a53c49 ; diputados PAN
Francisco Javier Pinto Torres ; 572705650a5c133480a53c4b ; diputados PANAL
Evelio Plata Inzunza ; 572705660a5c133480a53c4d ; diputados PRI
Carlos Federico Quinto Guillén ; 5727056d0a5c133480a53c53 ; diputados PRI
Germán Ernesto Ralis Cumplido ; 5727056d0a5c133480a53c55 ; diputados MC
Rosa Alba Ramírez Nachis ; 5727056e0a5c133480a53c57 ; diputados MC
Gabriela Ramírez Ramos ; 572705710a5c133480a53c5c ; diputados PAN
Blandina Ramos Ramírez ; 572705720a5c133480a53c5e ; diputados MORENA
Ángel Rojas Ángeles ; 572705830a5c133480a53c71 ; diputados PRI
Juan Romero Tenorio ; 572705850a5c133480a53c75 ; diputados MORENA
Edgar Romo García ; 572705860a5c133480a53c77 ; diputados PRI
Julio Saldaña Morán ; 57270640d1d9ecd3815bdfc1 ; diputados PRD
Miguel Ángel Salim Alle ; 57270641d1d9ecd3815bdfc2 ; diputados PAN
Carmen Salinas Lozano ; 57270641d1d9ecd3815bdfc3 ; diputados PRI
Nancy Guadalupe Sánchez Arredondo ; 57270642d1d9ecd3815bdfc4 ; diputados PRI
Arturo Santana Alfaro ; 5727064ed1d9ecd3815bdfcf ; diputados PRD
Guillermo Rafael Santiago Rodríguez ; 5727064fd1d9ecd3815bdfd1 ; diputados MORENA
Francisco Saracho Navarro ; 57270650d1d9ecd3815bdfd4 ; diputados PRI
Miguel Ángel Sedas Castro ; 57270653d1d9ecd3815bdfd9 ; diputados PVEM
Jesús Serrano Lora ; 57270654d1d9ecd3815bdfdb ; diputados MORENA
Daniel Adrián Sosa Carpio ; 5727067fd1d9ecd3815bdfe0 ; diputados MC
Cecilia Guadalupe Soto González ; 57270680d1d9ecd3815bdfe2 ; diputados PRD
Ruth Noemí Tiscareño Agoitia ; 57270686d1d9ecd3815bdfed ; diputados PRI
María de los Ángeles Verónica González Rodríguez ; 57270144cd4f08e77d42d9be ; senadores prd
Mariana Gómez del Campo Gurza ; 57270145cd4f08e77d42d9cb ; senadores pan
Marco Antonio Blásquez Salinas ; 57270181da509c1c7e1d7e31 ; senadores pt
Víctor Hermosillo y Celada ; 57270185da509c1c7e1d7e42 ; senadores pan
Lisbeth Hernández Lecona ; 57270185da509c1c7e1d7e44 ; senadores pri
Cristina Sánchez Coronel ; 57270643d1d9ecd3815bdfc6 ; diputados PRI
José Alfredo Torres Huitrón ; 5727068dd1d9ecd3815bdff3 ; diputados PRI
Jesús Priego Calva ; 57270067babf68437d513797 ; senadores pri
Bernardino Antelo Esper ; 572704330a5c133480a53b06 ; diputados PRI
Hersilia Onfalia Adamina Córdova Morán ; 5727047f0a5c133480a53b57 ; diputados PRI
Raúl Domínguez Rex ; 572704be0a5c133480a53b77 ; diputados PRI
Yaret Adriana Guevara Jiménez ; 572704f20a5c133480a53bbc ; diputados PVEM
Héctor Peralta Grappin ; 572705620a5c133480a53c43 ; diputados PRD
Enrique Pérez Rodríguez ; 572705630a5c133480a53c46 ; diputados PAN
Óscar Valencia García ; 57270691d1d9ecd3815bdffb ; diputados PRI
Yolanda de la Torre Valdez ; 5727017eda509c1c7e1d7e1b ; senadores pri
 ; 57270068babf68437d51379a ; senadores null
Rocío Díaz Montoya ; 572704bd0a5c133480a53b75 ; diputados PRI
Virginia Nallely Gutiérrez Ramírez ; 572704f50a5c133480a53bc2 ; diputados PRI
